elevIndex,direction,floorIndex,latterStatus,time
a1,1,7,1,10014.192695102982
a2,-1,10,0,10015.267329579652
a0,1,4,0,10015.998534189051
a2,1,8,0,10017.267329579652
a0,-1,14,0,10017.998534189051
a1,1,4,1,10017.998534189051
a1,1,4,0,10018.998534189051
a1,1,8,1,10020.998534189051
a0,-1,15,1,10022.998534189051
a0,-1,17,1,10022.998534189051
a0,-1,15,1,10022.998534189051
a2,1,14,1,10023.267329579652
a2,1,9,1,10023.267329579652
a2,1,15,1,10023.267329579652
a0,-1,15,0,10028.998534189051
a2,1,9,0,10029.267329579652
a2,-1,2,1,10031.820368346389
a1,1,7,0,10034.998534189051
a1,1,8,1,10038.998534189051
a0,-1,17,0,10040.998534189051
a0,-1,18,1,10042.998534189051
a1,1,8,0,10044.998534189051
a2,1,8,1,10045.998534189051
a0,-1,18,0,10048.998534189051
a0,1,0,0,10050.998534189051
a0,1,4,1,10051.998534189051
a2,1,14,0,10052.267329579652
a2,1,15,0,10060.267329579652
a1,1,6,1,10064.046519855796
a2,1,9,1,10067.994122151435
a0,1,4,0,10069.998534189051
a1,1,4,1,10070.998534189051
a2,1,17,0,10072.267329579652
a2,1,18,1,10073.267329579652
a2,1,18,0,10079.267329579652
a1,-1,10,1,10080.43488489861
a2,1,9,1,10082.469738095673
a1,-1,14,0,10083.998534189051
a1,1,4,0,10083.998534189051
a1,1,8,1,10084.998534189051
a2,-1,2,0,10090.267329579652
a2,-1,7,1,10091.267329579652
a1,1,6,0,10094.998534189051
a1,1,8,1,10096.998534189051
a2,-1,7,1,10104.749873884033
a2,-1,0,1,10106.022226775987
a1,1,8,0,10106.998534189051
a1,-1,10,0,10107.998534189051
a2,1,8,1,10107.998534189051
a0,1,0,1,10111.615000009731
a1,-1,14,1,10112.998534189051
a1,-1,14,1,10112.998534189051
a1,-1,14,1,10112.998534189051
a2,-1,7,0,10113.267329579652
a2,-1,10,1,10119.267329579652
a2,-1,9,1,10119.267329579652
a2,-1,8,1,10119.267329579652
a2,-1,8,0,10125.267329579652
a0,-1,18,0,10128.615000009731
a0,1,0,0,10128.615000009731
a0,1,4,1,10129.615000009731
a1,-1,14,0,10130.998534189051
a0,-1,14,1,10132.998534189051
a2,-1,9,0,10133.267329579652
a1,1,5,1,10140.006537178013
a2,-1,10,0,10141.267329579652
a2,1,8,0,10143.267329579652
a1,-1,10,1,10143.267329579652
a1,1,5,0,10145.006537178013
a1,1,8,1,10147.006537178013
a0,1,4,0,10147.615000009731
a0,-1,14,0,10149.615000009731
a1,1,4,1,10149.615000009731
a2,1,11,1,10150.267329579652
a2,1,18,1,10150.267329579652
a2,1,15,1,10150.267329579652
a2,1,9,1,10150.267329579652
a2,1,18,1,10150.267329579652
a2,1,11,1,10150.267329579652
a0,-1,15,1,10152.615000009731
a0,-1,15,1,10152.615000009731
a0,-1,15,1,10152.615000009731
a2,1,9,0,10156.267329579652
a0,-1,15,0,10158.615000009731
a1,1,8,0,10161.006537178013
a2,1,10,1,10161.267329579652
a2,1,17,1,10161.267329579652
a1,-1,10,0,10163.006537178013
a2,1,8,1,10163.006537178013
a1,-1,14,1,10165.006537178013
a0,-1,18,1,10165.615000009731
a2,1,10,0,10167.267329579652
a2,1,11,0,10175.267329579652
a0,-1,18,0,10179.615000009731
a2,-1,3,1,10182.009884833364
a1,-1,14,0,10183.006537178013
a1,1,4,0,10185.006537178013
a0,-1,14,1,10185.006537178013
a1,1,8,1,10186.006537178013
a0,-1,14,1,10192.870297724001
a2,1,15,0,10196.267329579652
a0,1,4,0,10202.006537178013
a0,-1,14,0,10202.006537178013
a1,1,8,0,10204.006537178013
a0,-1,15,1,10204.006537178013
a2,1,17,0,10208.267329579652
a0,-1,15,0,10210.006537178013
a2,1,18,0,10216.267329579652
a2,-1,0,0,10219.267329579652
a2,-1,10,1,10225.267329579652
a2,-1,10,1,10225.267329579652
a2,-1,10,1,10225.267329579652
a2,-1,3,0,10239.267329579652
a0,1,0,1,10240.194894962466
a2,-1,7,1,10241.267329579652
a1,1,4,1,10242.077353630877
a1,-1,10,1,10251.26651706696
a0,-1,18,0,10253.194894962466
a0,1,0,0,10253.194894962466
a0,1,4,1,10254.194894962466
a1,-1,14,0,10259.077353630877
a1,1,4,0,10259.077353630877
a2,-1,7,0,10259.267329579652
a1,1,8,1,10263.077353630877
a1,1,8,1,10263.077353630877
a0,1,4,0,10272.194894962466
a2,-1,10,0,10275.267329579652
a2,1,8,0,10277.267329579652
a1,-1,10,1,10277.267329579652
a1,1,8,0,10281.077353630877
a2,1,10,1,10281.267329579652
a2,1,11,1,10281.267329579652
a2,1,11,1,10281.267329579652
a1,-1,10,0,10283.077353630877
a2,1,8,1,10283.077353630877
a2,1,8,0,10284.077353630877
a2,1,18,1,10286.077353630877
a2,1,16,1,10286.077353630877
a1,-1,14,1,10289.077353630877
a1,-1,14,1,10289.077353630877
a1,-1,14,1,10289.077353630877
a2,-1,2,1,10294.794981233628
a2,1,10,0,10296.077353630877
a2,1,11,0,10304.077353630877
a1,-1,14,0,10307.077353630877
a0,-1,14,1,10308.077353630877
a0,-1,14,0,10309.077353630877
a2,1,11,1,10312.077353630877
a0,-1,18,1,10314.077353630877
a0,-1,15,1,10314.077353630877
a0,-1,15,1,10314.077353630877
a0,-1,15,0,10320.077353630877
a2,1,8,1,10325.080739659339
a2,1,16,0,10328.077353630877
a2,1,17,1,10331.077353630877
a0,-1,18,0,10336.077353630877
a2,1,17,0,10337.077353630877
a2,1,18,0,10345.077353630877
a2,-1,3,1,10354.267205286587
a2,-1,2,0,10356.077353630877
a2,-1,10,1,10358.077353630877
a2,-1,3,0,10364.077353630877
a2,-1,10,1,10366.077353630877
a2,-1,10,0,10396.077353630877
a2,1,8,0,10399.077353630877
a1,-1,10,1,10399.077353630877
a2,1,16,1,10401.077353630877
a2,-1,2,1,10406.412251747168
a2,1,11,0,10415.077353630877
a1,1,8,0,10416.077353630877
a1,-1,10,0,10416.077353630877
a1,-1,14,1,10417.077353630877
a1,-1,11,1,10420.052680940786
a1,-1,11,0,10425.052680940786
a1,-1,14,1,10426.052680940786
a0,1,0,1,10429.83475930735
a0,1,0,0,10430.83475930735
a0,1,4,1,10431.83475930735
a2,1,16,0,10437.077353630877
a2,-1,2,0,10439.077353630877
a1,-1,14,0,10440.052680940786
a2,-1,10,1,10440.077353630877
a0,-1,14,1,10444.052680940786
a0,1,4,0,10449.83475930735
a0,-1,14,0,10450.83475930735
a1,1,4,1,10450.83475930735
a1,1,4,0,10451.83475930735
a0,-1,18,1,10452.83475930735
a1,1,8,1,10453.83475930735
a2,1,8,1,10454.102646922598
a0,1,3,1,10465.448400446592
a0,-1,18,0,10470.83475930735
a1,1,8,0,10471.83475930735
a2,-1,10,0,10474.077353630877
a2,1,8,0,10475.077353630877
a1,-1,10,1,10475.077353630877
a1,-1,10,0,10476.077353630877
a2,1,9,1,10477.077353630877
a1,-1,14,1,10478.077353630877
a2,1,9,0,10483.077353630877
a0,1,3,0,10486.83475930735
a0,1,4,1,10488.83475930735
a2,-1,0,1,10490.242053908687
a2,-1,7,1,10492.204365060126
a0,1,4,0,10494.83475930735
a1,-1,14,0,10496.077353630877
a0,-1,14,1,10497.839578115903
a0,-1,14,0,10498.839578115903
a1,1,7,1,10498.955765682278
a0,-1,15,1,10502.839578115903
a0,-1,15,1,10502.839578115903
a2,-1,2,1,10503.819966666839
a0,-1,15,0,10508.839578115903
a1,1,7,0,10511.955765682278
a0,-1,18,1,10512.839578115903
a1,1,8,1,10513.955765682278
a1,1,8,1,10513.955765682278
a1,1,8,0,10519.955765682278
a2,1,8,1,10521.955765682278
a0,-1,18,0,10526.839578115903
a2,1,18,0,10527.242053908687
a2,-1,0,0,10527.242053908687
a0,1,0,1,10528.994602713115
a2,-1,9,1,10529.242053908687
a0,1,0,0,10529.994602713115
a2,-1,3,1,10531.15621131886
a0,1,4,1,10531.994602713115
a0,1,0,1,10536.132510447871
a0,1,0,0,10537.132510447871
a0,1,4,1,10539.132510447871
a2,-1,2,0,10539.242053908687
a2,-1,10,1,10540.242053908687
a0,1,3,1,10546.173067522755
a2,-1,3,0,10546.242053908687
a2,-1,10,1,10548.242053908687
a0,1,3,0,10555.173067522755
a0,1,4,1,10556.173067522755
a2,-1,2,1,10556.530650565226
a1,1,4,1,10561.357750945599
a0,1,4,0,10562.173067522755
a1,1,4,1,10565.173067522755
a2,-1,7,0,10566.242053908687
a2,-1,10,1,10568.242053908687
a2,-1,9,0,10578.242053908687
a1,-1,14,0,10578.357750945599
a1,1,4,0,10578.357750945599
a1,1,7,1,10584.357750945599
a1,1,8,1,10584.357750945599
a1,1,8,1,10584.357750945599
a1,1,8,1,10584.357750945599
a2,-1,10,0,10586.242053908687
a2,1,8,0,10588.242053908687
a1,-1,10,1,10588.242053908687
a2,1,11,1,10591.242053908687
a2,1,14,1,10591.242053908687
a1,1,7,0,10598.357750945599
a2,1,11,0,10605.242053908687
a1,1,8,0,10606.357750945599
a0,1,0,1,10609.028648710053
a1,-1,10,0,10610.357750945599
a2,1,8,1,10610.357750945599
a1,-1,14,1,10614.357750945599
a1,-1,11,1,10614.357750945599
a1,-1,14,1,10614.357750945599
a2,1,14,0,10620.242053908687
a1,-1,11,0,10620.357750945599
a0,-1,18,0,10626.028648710053
a0,1,0,0,10626.028648710053
a1,-1,10,1,10626.259574863561
a0,1,4,1,10628.028648710053
a0,1,1,1,10629.680460644877
a2,1,16,0,10631.242053908687
a2,-1,2,0,10631.242053908687
a2,-1,10,1,10632.242053908687
a0,1,1,0,10634.680460644877
a1,-1,14,0,10636.357750945599
a0,1,4,1,10637.680460644877
a0,1,4,1,10637.680460644877
a0,1,4,0,10651.680460644877
a1,1,4,1,10653.680460644877
a0,1,0,1,10654.91992677912
a1,1,8,0,10655.357750945599
a1,-1,10,0,10655.357750945599
a1,-1,14,1,10656.357750945599
a2,-1,10,0,10666.242053908687
a2,1,8,0,10668.242053908687
a1,-1,10,1,10668.242053908687
a2,1,9,1,10671.242053908687
a2,1,17,1,10671.242053908687
a0,-1,18,0,10671.91992677912
a0,1,0,0,10671.91992677912
a0,1,3,1,10673.91992677912
a1,-1,14,0,10674.357750945599
a1,1,4,0,10675.357750945599
a0,-1,14,1,10675.357750945599
a2,1,9,0,10677.242053908687
a1,1,8,1,10680.357750945599
a1,1,8,1,10680.357750945599
a1,1,8,1,10680.357750945599
a2,-1,2,1,10686.019468284707
a2,-1,2,1,10687.71031378059
a0,1,3,0,10687.91992677912
a0,1,4,0,10694.91992677912
a0,-1,14,0,10694.91992677912
a1,1,8,0,10698.357750945599
a0,-1,15,1,10700.91992677912
a0,-1,15,1,10700.91992677912
a0,-1,18,1,10700.91992677912
a1,-1,10,0,10702.357750945599
a2,1,8,1,10702.357750945599
a1,-1,14,1,10704.357750945599
a0,-1,15,0,10706.91992677912
a1,-1,11,1,10707.553258670167
a1,-1,11,0,10712.553258670167
a2,1,17,0,10713.242053908687
a1,-1,12,1,10714.553258670167
a0,1,3,1,10718.59704269926
a2,-1,2,0,10720.242053908687
a1,-1,12,0,10720.553258670167
a2,-1,10,1,10722.242053908687
a0,-1,18,0,10723.91992677912
a1,-1,10,1,10727.704441199343
a1,1,6,1,10731.543522425955
a1,-1,14,0,10732.553258670167
a0,-1,14,1,10734.553258670167
a0,1,3,0,10738.91992677912
a0,1,4,1,10742.91992677912
a0,1,4,1,10742.91992677912
a1,1,6,0,10744.553258670167
a1,1,8,1,10745.553258670167
a0,1,4,0,10748.91992677912
a0,-1,14,0,10750.91992677912
a1,1,4,1,10750.91992677912
a0,-1,15,1,10752.91992677912
a1,1,8,0,10755.553258670167
a2,-1,10,0,10756.242053908687
a1,-1,10,0,10756.553258670167
a2,1,8,0,10758.242053908687
a0,-1,15,0,10758.91992677912
a1,-1,11,1,10761.553258670167
a1,-1,11,1,10761.553258670167
a1,-1,12,1,10761.553258670167
a2,1,15,1,10763.242053908687
a2,1,16,1,10763.242053908687
a2,1,11,1,10763.242053908687
a2,1,9,1,10763.242053908687
a1,-1,11,0,10767.553258670167
a2,1,9,0,10769.242053908687
a1,-1,12,0,10776.553258670167
a2,1,11,0,10781.242053908687
a1,-1,14,0,10787.553258670167
a1,1,4,0,10787.553258670167
a1,1,8,1,10790.553258670167
a1,1,8,1,10790.553258670167
a2,1,15,0,10800.242053908687
a2,1,16,0,10808.242053908687
a1,1,8,0,10808.553258670167
a2,1,17,1,10810.242053908687
a2,1,8,1,10811.553258670167
a2,-1,1,1,10811.925196223716
a2,1,17,0,10816.242053908687
a2,1,18,1,10818.242053908687
a1,1,7,1,10818.37591048437
a1,-1,11,0,10823.37591048437
a1,1,7,0,10823.37591048437
a2,1,18,0,10824.242053908687
a1,1,8,1,10825.37591048437
a2,-1,4,1,10829.568312009838
a2,-1,1,0,10831.242053908687
a1,1,8,0,10831.37591048437
a2,-1,3,1,10833.242053908687
a2,-1,10,1,10833.242053908687
a0,1,0,1,10835.161385980586
a0,1,3,1,10837.137168189964
a2,-1,3,0,10843.242053908687
a0,-1,18,0,10848.161385980586
a0,1,0,0,10848.161385980586
a0,1,4,1,10849.161385980586
a2,-1,4,0,10850.242053908687
a2,-1,10,1,10854.242053908687
a2,-1,10,1,10854.242053908687
a2,-1,10,1,10854.242053908687
a2,-1,10,1,10854.242053908687
a0,1,3,0,10863.161385980586
a0,1,4,1,10865.161385980586
a1,1,4,1,10868.642205790173
a0,1,4,0,10871.161385980586
a1,1,4,1,10873.161385980586
a2,-1,3,1,10873.853475143087
a2,-1,10,0,10880.242053908687
a2,1,8,0,10882.242053908687
a1,-1,10,1,10882.242053908687
a2,1,14,1,10884.242053908687
a2,1,11,1,10884.242053908687
a1,-1,14,0,10885.642205790173
a1,1,4,0,10885.642205790173
a1,1,8,1,10888.642205790173
a1,1,8,1,10888.642205790173
a2,1,9,1,10892.573971449749
a2,1,9,0,10893.573971449749
a2,1,15,1,10894.573971449749
a2,1,11,0,10904.573971449749
a1,1,8,0,10906.642205790173
a1,-1,10,0,10908.642205790173
a2,1,8,1,10908.642205790173
a1,-1,11,1,10915.642205790173
a1,-1,14,1,10915.642205790173
a1,-1,12,1,10915.642205790173
a1,-1,14,1,10915.642205790173
a1,1,6,1,10919.624595656109
a2,1,14,0,10920.573971449749
a0,1,0,1,10921.143278575388
a1,-1,11,0,10921.642205790173
a2,1,15,0,10927.573971449749
a2,-1,3,0,10928.573971449749
a1,-1,12,0,10928.642205790173
a2,-1,10,1,10930.573971449749
a0,-1,18,0,10938.143278575388
a0,1,0,0,10938.143278575388
a0,1,4,1,10939.143278575388
a1,-1,14,0,10939.642205790173
a0,1,3,1,10943.792341888056
a2,-1,9,1,10949.107180662697
a1,1,6,0,10952.642205790173
a1,1,7,1,10953.642205790173
a0,1,3,0,10956.792341888056
a1,-1,10,1,10956.9159006828
a2,-1,9,0,10958.107180662697
a0,1,4,1,10958.792341888056
a1,1,7,0,10959.642205790173
a2,-1,10,1,10960.107180662697
a2,1,9,1,10964.509033296266
a0,1,4,0,10964.792341888056
a0,1,4,1,10965.792341888056
a2,-1,10,0,10966.107180662697
a1,1,8,0,10966.642205790173
a1,-1,10,0,10966.642205790173
a0,1,4,0,10966.792341888056
a1,-1,14,1,10967.642205790173
a2,1,8,0,10968.107180662697
a1,1,4,1,10969.777403605582
a2,1,9,1,10971.107180662697
a2,1,16,1,10971.107180662697
a1,-1,10,1,10973.642205790173
a2,1,9,0,10977.107180662697
a2,1,11,1,10983.107180662697
a2,1,11,1,10983.107180662697
a1,-1,14,0,10985.642205790173
a1,1,4,0,10987.642205790173
a0,-1,14,1,10987.642205790173
a0,-1,14,0,10988.642205790173
a0,-1,17,1,10990.642205790173
a1,1,8,1,10990.642205790173
a1,1,6,1,10990.642205790173
a1,1,8,1,10990.642205790173
a2,1,11,0,10993.107180662697
a1,1,6,0,11000.642205790173
a0,-1,17,0,11004.642205790173
a0,-1,18,1,11006.642205790173
a1,1,8,0,11011.642205790173
a0,-1,18,0,11012.642205790173
a1,-1,10,0,11013.642205790173
a2,1,8,1,11013.642205790173
a1,-1,14,1,11015.642205790173
a1,-1,14,1,11015.642205790173
a2,1,16,0,11017.107180662697
a0,1,4,1,11018.067871567924
a1,-1,14,0,11033.642205790173
a0,1,4,0,11035.067871567924
a0,-1,14,1,11035.642205790173
a0,-1,14,0,11036.642205790173
a0,-1,15,1,11037.642205790173
a0,1,4,1,11038.674812681775
a0,-1,15,0,11043.642205790173
a2,-1,8,1,11048.660591938362
a0,1,4,0,11050.642205790173
a2,-1,10,0,11052.107180662697
a2,1,8,0,11052.107180662697
a1,-1,12,1,11054.41908125075
a2,1,11,1,11055.107180662697
a2,1,15,1,11055.107180662697
a2,-1,9,1,11057.80718072729
a1,1,6,0,11063.41908125075
a1,-1,12,0,11063.41908125075
a1,-1,14,1,11064.41908125075
a2,1,11,0,11069.107180662697
a1,-1,14,0,11074.41908125075
a0,-1,14,1,11076.41908125075
a0,-1,14,0,11077.41908125075
a0,-1,15,1,11078.41908125075
a0,-1,15,0,11084.41908125075
a2,1,15,0,11089.107180662697
a2,-1,2,1,11105.243001460052
a2,-1,8,0,11112.107180662697
a2,-1,10,1,11114.107180662697
a2,-1,9,0,11120.107180662697
a2,-1,10,1,11121.107180662697
a2,-1,10,0,11127.107180662697
a1,-1,10,1,11129.107180662697
a1,1,8,0,11146.107180662697
a1,-1,10,0,11146.107180662697
a1,-1,14,1,11150.107180662697
a1,-1,14,1,11150.107180662697
a2,-1,0,1,11154.368805976743
a1,-1,14,0,11168.107180662697
a2,1,18,0,11171.368805976743
a2,-1,0,0,11171.368805976743
a0,-1,14,1,11172.107180662697
a2,-1,10,1,11173.368805976743
a0,1,4,0,11177.107180662697
a0,-1,14,0,11177.107180662697
a0,-1,17,1,11178.107180662697
a1,1,5,1,11181.787714724695
a2,-1,8,1,11181.9200415714
a2,-1,2,0,11183.368805976743
a0,1,3,1,11183.820455515233
a0,1,0,1,11184.962704255431
a2,-1,7,1,11185.368805976743
a2,-1,10,1,11185.368805976743
a1,1,5,0,11186.787714724695
a1,1,8,1,11187.787714724695
a0,-1,17,0,11192.107180662697
a0,-1,18,0,11199.107180662697
a0,1,0,0,11199.107180662697
a0,1,4,1,11200.107180662697
a1,1,8,0,11201.787714724695
a2,1,8,1,11202.787714724695
a2,-1,7,0,11207.368805976743
a0,1,3,0,11214.107180662697
a0,1,4,1,11215.107180662697
a2,-1,8,0,11215.368805976743
a2,-1,10,1,11217.368805976743
a0,1,4,0,11221.107180662697
a1,1,4,1,11222.107180662697
a0,-1,14,1,11224.634978639206
a0,-1,14,0,11225.634978639206
a2,-1,10,0,11227.368805976743
a0,-1,17,1,11227.634978639206
a2,1,8,0,11229.368805976743
a1,-1,10,1,11229.368805976743
a2,1,10,1,11230.368805976743
a1,-1,14,0,11239.107180662697
a1,1,4,0,11239.107180662697
a2,1,10,0,11240.368805976743
a0,-1,17,0,11241.634978639206
a2,1,15,1,11242.368805976743
a1,1,6,1,11246.107180662697
a1,1,8,1,11246.107180662697
a1,1,8,1,11246.107180662697
a1,1,8,1,11246.107180662697
a1,1,6,0,11256.107180662697
a2,1,15,0,11264.368805976743
a1,1,8,0,11267.107180662697
a2,1,16,1,11268.368805976743
a1,-1,10,0,11270.107180662697
a2,1,8,1,11270.107180662697
a2,-1,4,1,11271.125865965989
a2,1,16,0,11274.368805976743
a1,-1,14,1,11275.107180662697
a1,-1,14,1,11275.107180662697
a1,-1,14,1,11275.107180662697
a2,-1,4,0,11286.368805976743
a2,-1,8,1,11288.368805976743
a1,-1,14,0,11293.107180662697
a0,-1,14,1,11296.107180662697
a1,-1,11,1,11299.165107074845
a2,-1,9,1,11302.900864313404
a2,-1,8,0,11306.368805976743
a0,1,4,0,11309.107180662697
a0,-1,14,0,11309.107180662697
a0,-1,15,1,11312.107180662697
a0,-1,15,1,11312.107180662697
a1,1,7,0,11312.165107074845
a2,-1,9,0,11313.368805976743
a2,-1,10,1,11315.368805976743
a1,1,8,1,11316.165107074845
a1,1,8,1,11316.165107074845
a0,-1,15,0,11318.107180662697
a2,-1,10,0,11321.368805976743
a1,1,8,0,11322.165107074845
a2,1,8,0,11322.368805976743
a2,1,11,1,11329.368805976743
a2,1,14,1,11329.368805976743
a2,1,9,1,11329.368805976743
a2,1,11,1,11329.368805976743
a1,-1,11,0,11330.165107074845
a1,-1,12,1,11333.165107074845
a1,-1,14,1,11333.165107074845
a2,1,9,0,11335.368805976743
a1,-1,12,1,11338.000636240527
a1,-1,12,0,11339.165107074845
a1,-1,14,1,11342.165107074845
a2,1,11,0,11347.368805976743
a1,-1,14,0,11352.165107074845
a0,-1,14,1,11355.165107074845
a0,1,4,0,11360.165107074845
a0,-1,14,0,11360.165107074845
a0,-1,18,1,11362.165107074845
a2,1,14,0,11362.368805976743
a0,1,3,1,11372.518688183402
a1,1,4,1,11374.53372442407
a1,1,4,0,11375.53372442407
a1,1,8,1,11376.53372442407
a0,-1,18,0,11380.165107074845
a2,1,14,1,11388.689312048848
a2,1,14,0,11389.689312048848
a1,-1,10,1,11390.139607245092
a2,1,18,1,11391.689312048848
a1,1,8,0,11394.53372442407
a0,1,3,0,11395.165107074845
a1,-1,10,0,11395.53372442407
a2,1,8,1,11395.53372442407
a0,1,4,1,11397.165107074845
a1,-1,14,1,11398.53372442407
a1,-1,14,1,11398.53372442407
a2,-1,8,1,11401.540233733991
a0,1,4,0,11403.165107074845
a1,1,4,1,11405.165107074845
a2,1,18,0,11409.689312048848
a1,-1,14,0,11416.53372442407
a1,1,4,0,11420.53372442407
a1,1,8,1,11422.53372442407
a2,-1,3,1,11423.60167809848
a2,-1,3,0,11428.60167809848
a2,-1,4,1,11429.60167809848
a0,1,3,1,11434.200816360748
a2,-1,4,0,11435.60167809848
a0,-1,15,0,11439.200816360748
a0,1,3,0,11439.200816360748
a1,1,8,0,11440.53372442407
a0,1,4,1,11441.200816360748
a2,1,8,1,11441.53372442407
a0,1,4,0,11447.200816360748
a1,1,4,1,11449.200816360748
a2,-1,8,0,11454.60167809848
a2,-1,10,1,11456.60167809848
a1,1,5,1,11458.568460523164
a1,-1,14,0,11466.200816360748
a1,1,4,0,11466.200816360748
a2,-1,10,0,11466.60167809848
a2,1,8,0,11467.60167809848
a1,1,8,1,11468.200816360748
a2,1,14,1,11471.60167809848
a2,1,11,1,11471.60167809848
a1,1,4,1,11472.359165651535
a1,1,4,0,11473.359165651535
a1,1,8,1,11474.359165651535
a1,1,5,0,11480.359165651535
a1,1,8,1,11482.359165651535
a2,1,11,0,11485.60167809848
a1,1,8,0,11496.359165651535
a0,1,1,1,11497.35164799942
a2,1,8,1,11499.359165651535
a2,1,14,0,11501.60167809848
a0,-1,17,0,11510.35164799942
a0,1,1,0,11510.35164799942
a0,1,3,1,11511.35164799942
a1,-1,10,1,11520.13804347948
a1,-1,10,0,11521.13804347948
a0,1,3,0,11521.35164799942
a1,-1,12,1,11523.13804347948
a2,-1,10,0,11529.60167809848
a2,1,8,0,11529.60167809848
a1,-1,12,0,11533.13804347948
a2,1,14,1,11533.60167809848
a2,1,14,1,11533.60167809848
a2,1,15,1,11533.60167809848
a2,1,11,1,11538.484065307379
a2,1,11,0,11551.484065307379
a2,1,18,1,11553.484065307379
a2,1,14,0,11567.484065307379
a2,1,18,1,11572.484065307379
a2,1,15,0,11578.484065307379
a2,1,16,1,11580.484065307379
a2,1,16,0,11586.484065307379
a1,-1,10,1,11588.062700040526
a1,1,8,0,11597.062700040526
a1,-1,10,0,11597.062700040526
a2,1,18,0,11597.484065307379
a1,-1,14,1,11598.062700040526
a2,-1,8,1,11601.555177676444
a0,1,3,1,11602.67832485674
a1,1,4,1,11602.717907050977
a0,1,3,0,11603.67832485674
a2,-1,4,1,11604.883672823118
a0,1,4,1,11605.67832485674
a0,1,4,0,11611.67832485674
a1,1,4,1,11612.67832485674
a2,-1,2,1,11614.838315451145
a2,-1,2,0,11615.838315451145
a1,-1,14,0,11616.062700040526
a1,1,4,0,11617.062700040526
a2,-1,10,1,11617.838315451145
a1,1,8,1,11619.062700040526
a1,1,7,1,11619.062700040526
a2,-1,0,1,11623.885186270005
a2,-1,4,0,11627.838315451145
a2,-1,10,1,11631.838315451145
a2,-1,10,1,11631.838315451145
a1,1,7,0,11633.062700040526
a1,1,8,0,11640.062700040526
a2,1,8,1,11641.062700040526
a2,-1,8,0,11649.838315451145
a2,-1,10,1,11651.838315451145
a2,-1,10,0,11661.838315451145
a2,1,8,0,11662.838315451145
a1,-1,10,1,11662.838315451145
a1,-1,10,0,11663.838315451145
a2,1,9,1,11665.838315451145
a2,1,17,1,11665.838315451145
a2,1,8,1,11669.779002441068
a1,-1,14,1,11669.838315451145
a1,-1,12,1,11669.838315451145
a1,-1,14,1,11669.838315451145
a1,-1,11,1,11669.838315451145
a2,1,8,0,11670.779002441068
a2,1,11,1,11671.779002441068
a1,-1,11,0,11675.838315451145
a2,1,9,0,11677.779002441068
a1,-1,14,1,11678.838315451145
a1,-1,12,0,11684.838315451145
a2,1,11,0,11689.779002441068
a1,-1,14,0,11696.838315451145
a2,1,17,0,11717.779002441068
a2,1,18,0,11725.779002441068
a2,-1,0,0,11725.779002441068
a2,-1,10,1,11728.779002441068
a2,-1,10,1,11728.779002441068
a1,-1,12,1,11744.813479461562
a0,1,0,1,11747.44259307831
a2,-1,9,1,11753.574383996001
a1,1,6,0,11753.813479461562
a1,-1,12,0,11753.813479461562
a1,-1,14,1,11754.813479461562
a0,-1,18,0,11764.44259307831
a0,1,0,0,11764.44259307831
a1,-1,14,0,11764.813479461562
a0,1,4,1,11766.44259307831
a0,1,4,1,11766.44259307831
a2,-1,9,0,11770.574383996001
a2,-1,10,1,11771.574383996001
a2,-1,10,0,11777.574383996001
a1,-1,10,1,11779.574383996001
a2,-1,2,1,11780.716161777875
a0,-1,14,1,11782.951760320062
a0,1,4,0,11784.44259307831
a1,-1,12,1,11786.538553235909
a0,-1,14,0,11787.44259307831
a1,1,4,1,11787.44259307831
a0,-1,17,1,11790.44259307831
a0,-1,18,1,11790.44259307831
a1,1,8,0,11796.574383996001
a1,-1,10,0,11796.574383996001
a1,-1,14,1,11799.574383996001
a1,-1,14,1,11799.574383996001
a1,-1,14,1,11799.574383996001
a0,-1,17,0,11804.44259307831
a1,-1,12,0,11809.574383996001
a1,-1,13,1,11810.574383996001
a0,-1,18,0,11811.44259307831
a2,1,16,0,11813.716161777875
a2,-1,2,0,11813.716161777875
a1,-1,13,0,11816.574383996001
a2,-1,10,1,11816.716161777875
a2,-1,10,1,11816.716161777875
a1,-1,14,0,11824.574383996001
a1,1,4,0,11829.574383996001
a0,-1,14,1,11829.574383996001
a1,1,8,1,11832.574383996001
a1,1,8,1,11832.574383996001
a2,-1,9,1,11832.670990627794
a0,1,4,0,11846.574383996001
a0,-1,14,0,11846.574383996001
a0,-1,15,1,11847.574383996001
a1,1,4,1,11848.71487831546
a2,-1,9,0,11849.670990627794
a1,1,8,0,11850.574383996001
a2,-1,10,1,11851.670990627794
a0,-1,15,0,11853.574383996001
a2,-1,10,0,11857.670990627794
a1,-1,10,1,11859.670990627794
a2,-1,8,1,11865.78332586556
a1,-1,14,0,11869.574383996001
a1,1,4,0,11869.574383996001
a1,1,8,1,11870.574383996001
a2,1,10,0,11874.78332586556
a2,-1,8,0,11874.78332586556
a2,-1,10,1,11876.78332586556
a2,-1,10,0,11886.78332586556
a1,1,8,0,11888.574383996001
a1,-1,10,0,11890.574383996001
a2,1,8,1,11890.574383996001
a2,1,8,0,11891.574383996001
a1,-1,11,1,11895.574383996001
a1,-1,14,1,11895.574383996001
a1,-1,13,1,11895.574383996001
a1,-1,14,1,11895.574383996001
a2,1,9,1,11895.574383996001
a2,1,15,1,11895.574383996001
