action,riderNumAfter,floorIndex,direction,time
2,0,6,-1,6028.853913557785
1,1,4,-1,6037.110101024382
1,2,4,1,6037.110101024382
1,2,14,-1,6038.322172003799
1,0,14,1,6038.322172003799
2,0,3,1,6039.099171415138
1,4,4,-1,6040.853913557785
1,3,4,1,6047.099171415138
2,0,4,1,6052.099171415138
2,0,17,1,6058.558303201247
1,6,8,1,6072.099171415138
2,0,16,-1,6077.558303201247
1,1,9,-1,6081.595946452012
1,0,9,1,6081.595946452012
2,0,14,-1,6090.558303201247
1,1,11,-1,6099.7821302386255
1,32,11,1,6099.7821302386255
1,11,13,-1,6106.226667438668
1,0,13,1,6106.226667438668
2,0,11,-1,6106.7821302386255
2,0,10,-1,6113.7821302386255
2,0,9,-1,6121.7821302386255
1,4,4,-1,6122.930388041485
1,1,4,1,6122.930388041485
2,0,4,-1,6128.930388041485
1,3,8,-1,6131.7821302386255
2,0,3,-1,6136.930388041485
1,1,8,-1,6137.201272218528
1,2,8,1,6137.201272218528
2,0,8,-1,6140.7821302386255
2,0,8,1,6142.7821302386255
1,1,17,-1,6148.360280590993
1,0,17,1,6148.360280590993
2,0,1,-1,6148.930388041485
1,1,6,-1,6149.480466774239
1,1,6,1,6149.480466774239
2,0,9,1,6149.7821302386255
1,1,4,-1,6150.768156564534
1,1,4,1,6150.768156564534
2,0,6,-1,6153.7821302386255
2,32,11,1,6160.7821302386255
1,34,11,1,6160.7821302386255
1,1,17,-1,6162.515193025521
1,1,17,1,6162.515193025521
1,5,4,-1,6165.7821302386255
1,1,9,-1,6169.5814007583685
1,0,9,1,6169.5814007583685
2,0,14,1,6175.7821302386255
1,0,0,-1,6179.090741775824
1,1,0,1,6179.090741775824
1,1,10,-1,6179.561905220822
1,1,10,1,6179.561905220822
2,0,15,1,6182.7821302386255
1,2,4,-1,6189.158677109606
1,1,4,1,6189.158677109606
2,0,4,-1,6193.7821302386255
2,0,3,-1,6202.7821302386255
2,0,17,-1,6205.7821302386255
1,2,15,-1,6218.201714134383
1,0,15,1,6218.201714134383
2,0,0,1,6221.7821302386255
2,0,15,-1,6222.201714134383
1,0,11,-1,6227.315259646852
1,35,11,1,6227.315259646852
1,1,6,-1,6229.01118200002
1,1,6,1,6229.01118200002
1,0,3,-1,6229.538181151631
1,1,3,1,6229.538181151631
1,1,10,-1,6231.222105920883
1,2,10,1,6231.222105920883
1,0,4,-1,6234.749047071775
1,2,4,1,6234.749047071775
2,0,6,1,6240.01118200002
2,0,3,1,6240.538181151631
2,0,10,-1,6246.201714134383
1,0,8,-1,6246.2021817919795
1,1,8,1,6246.2021817919795
1,4,4,1,6247.538181151631
1,2,8,1,6251.01118200002
2,0,9,-1,6253.201714134383
2,0,6,-1,6262.01118200002
1,4,8,-1,6262.201714134383
2,0,8,1,6264.201714134383
1,0,0,-1,6265.495224433725
1,1,0,1,6265.495224433725
1,1,4,-1,6274.01118200002
2,0,10,1,6279.201714134383
2,0,4,1,6281.01118200002
1,0,6,-1,6281.9185148996585
1,1,6,1,6281.9185148996585
1,0,7,-1,6284.2824912477245
1,1,7,1,6284.2824912477245
2,0,0,1,6284.495224433725
1,36,11,1,6286.201714134383
2,36,11,1,6288.201714134383
1,2,18,-1,6288.571662874239
1,0,18,1,6288.571662874239
1,1,17,-1,6288.742116949962
1,1,17,1,6288.742116949962
1,2,4,-1,6292.061785204471
1,0,4,1,6292.061785204471
1,1,14,-1,6295.080951489853
1,0,14,1,6295.080951489853
2,0,7,1,6298.2824912477245
1,15,12,-1,6304.037309336009
1,2,12,1,6304.037309336009
2,0,14,1,6304.201714134383
1,4,8,1,6307.2824912477245
2,0,4,-1,6307.495224433725
1,0,3,-1,6309.890552431087
1,1,3,1,6309.890552431087
2,0,3,-1,6315.495224433725
1,1,16,-1,6325.605910369919
1,1,16,1,6325.605910369919
1,0,0,-1,6331.209134354303
1,1,0,1,6331.209134354303
2,0,16,-1,6335.605910369919
1,2,17,-1,6339.741371691323
1,1,17,1,6339.741371691323
2,0,3,1,6346.495224433725
1,2,5,-1,6347.221512074234
1,0,5,1,6347.221512074234
2,0,14,-1,6347.605910369919
1,1,4,1,6354.495224433725
2,0,5,-1,6364.221512074234
1,1,4,-1,6372.221512074234
2,0,4,1,6374.221512074234
2,0,4,-1,6374.221512074234
1,6,8,-1,6374.605910369919
2,0,8,1,6380.605910369919
1,16,12,-1,6387.855803204721
1,2,12,1,6387.855803204721
2,0,1,-1,6389.221512074234
1,1,8,1,6393.221512074234
1,0,15,-1,6393.404287843809
1,1,15,1,6393.404287843809
1,1,7,-1,6397.653198438916
1,0,7,1,6397.653198438916
2,36,11,1,6398.605910369919
2,0,7,-1,6404.653198438916
1,1,15,-1,6407.814903879713
1,1,15,1,6407.814903879713
2,0,15,1,6417.605910369919
2,0,16,1,6427.605910369919
2,0,17,1,6437.605910369919
1,0,4,-1,6443.391020590793
1,1,4,1,6443.391020590793
1,0,7,-1,6445.098285551764
1,1,7,1,6445.098285551764
2,0,4,1,6446.391020590793
1,0,14,-1,6450.867684492333
1,1,14,1,6450.867684492333
1,0,16,-1,6453.424501136785
1,1,16,1,6453.424501136785
2,0,17,-1,6453.605910369919
1,1,3,-1,6462.030201665747
1,0,3,1,6462.030201665747
2,0,15,-1,6465.605910369919
1,1,3,-1,6466.936244321099
1,1,3,1,6466.936244321099
2,0,3,1,6473.030201665747
1,0,7,-1,6479.553893777823
1,2,7,1,6479.553893777823
1,1,4,1,6481.030201665747
1,1,9,-1,6482.2319285212625
1,0,9,1,6482.2319285212625
1,0,6,-1,6486.654353261629
1,2,6,1,6486.654353261629
2,0,3,-1,6488.030201665747
1,6,8,-1,6491.568887254703
1,2,8,1,6491.568887254703
2,0,9,-1,6494.605910369919
2,0,4,1,6499.030201665747
1,9,8,-1,6502.605910369919
1,1,5,-1,6503.644099172168
1,0,5,1,6503.644099172168
2,0,8,1,6504.605910369919
2,0,6,1,6512.030201665747
1,1,11,-1,6518.682557385348
1,36,11,1,6518.682557385348
2,36,11,1,6520.605910369919
1,37,11,1,6520.605910369919
2,0,7,1,6523.030201665747
1,9,8,-1,6526.574127350069
1,1,8,1,6526.574127350069
2,37,11,1,6527.605910369919
1,1,14,-1,6532.756391865023
1,1,14,1,6532.756391865023
1,4,8,1,6533.030201665747
2,37,11,1,6534.605910369919
1,17,12,-1,6539.0702204567515
1,2,12,1,6539.0702204567515
1,0,9,-1,6544.985806615416
1,1,9,1,6544.985806615416
2,0,8,-1,6549.030201665747
2,0,14,1,6550.605910369919
1,1,6,-1,6556.593664071524
1,0,6,1,6556.593664071524
2,0,7,-1,6559.030201665747
1,1,4,-1,6559.127496790797
1,0,4,1,6559.127496790797
1,1,7,-1,6563.37885764892
1,0,7,1,6563.37885764892
2,0,7,-1,6565.37885764892
1,12,13,-1,6565.5148615814815
1,0,13,1,6565.5148615814815
1,1,1,-1,6567.300921500233
1,0,1,1,6567.300921500233
1,3,18,-1,6569.361318365056
1,0,18,1,6569.361318365056
1,1,4,-1,6572.813913238264
1,1,4,1,6572.813913238264
1,0,8,-1,6575.813637447446
1,5,8,1,6575.813637447446
2,0,4,-1,6577.127496790797
2,0,5,-1,6578.37885764892
2,0,3,-1,6584.127496790797
1,5,4,-1,6589.37885764892
2,0,14,-1,6589.605910369919
1,0,8,-1,6590.459507594348
1,6,8,1,6590.459507594348
2,0,1,-1,6596.127496790797
1,1,16,-1,6596.882763139534
1,1,16,1,6596.882763139534
1,18,12,-1,6601.379827348841
1,2,12,1,6601.379827348841
1,0,17,-1,6603.649833573406
1,1,17,1,6603.649833573406
1,1,17,-1,6607.967208489179
1,1,17,1,6607.967208489179
1,0,0,-1,6608.904578507524
1,2,0,1,6608.904578507524
2,0,0,1,6612.904578507524
1,1,8,-1,6616.605910369919
2,0,8,1,6627.605910369919
1,3,4,1,6632.904578507524
1,4,18,-1,6634.98077206157
1,0,18,1,6634.98077206157
2,0,8,-1,6635.605910369919
1,1,7,-1,6636.6653685416795
1,0,7,1,6636.6653685416795
2,0,9,1,6637.605910369919
2,0,4,-1,6640.904578507524
2,0,7,-1,6643.6653685416795
1,1,3,-1,6645.241911489766
1,0,3,1,6645.241911489766
2,0,10,1,6645.605910369919
2,0,3,-1,6650.904578507524
2,37,11,1,6653.605910369919
1,0,0,-1,6655.777497634629
1,1,0,1,6655.777497634629
1,1,4,-1,6659.6653685416795
1,0,3,-1,6661.066878179161
1,1,3,1,6661.066878179161
1,1,15,-1,6663.540854911709
1,0,15,1,6663.540854911709
2,0,1,-1,6663.904578507524
1,0,0,-1,6665.19522863767
1,2,0,1,6665.19522863767
1,2,4,-1,6674.262243822556
1,3,4,1,6674.262243822556
2,0,15,1,6674.605910369919
2,0,0,1,6676.904578507524
1,0,7,-1,6677.570981289673
1,1,7,1,6677.570981289673
2,0,17,1,6685.605910369919
2,0,7,1,6691.570981289673
1,5,4,1,6695.904578507524
2,0,4,-1,6697.904578507524
1,1,8,1,6698.570981289673
2,0,17,-1,6702.605910369919
2,0,3,-1,6705.904578507524
2,0,16,-1,6710.605910369919
2,0,15,-1,6718.605910369919
1,0,0,-1,6722.492797032976
1,1,0,1,6722.492797032976
2,0,4,1,6723.570981289673
2,0,5,1,6730.570981289673
1,1,9,-1,6731.801186678164
1,0,9,1,6731.801186678164
2,0,0,1,6736.492797032976
2,0,6,1,6739.570981289673
1,0,4,-1,6740.829907127095
1,1,4,1,6740.829907127095
1,0,4,-1,6740.837223126928
1,2,4,1,6740.837223126928
1,0,3,-1,6746.405556925363
1,2,3,1,6746.405556925363
2,0,9,-1,6746.801186678164
1,3,8,1,6751.570981289673
2,0,3,1,6754.405556925363
1,3,8,-1,6755.801186678164
2,0,8,1,6759.801186678164
2,0,8,-1,6760.801186678164
1,5,4,1,6761.405556925363
2,0,9,1,6766.801186678164
2,0,7,-1,6768.801186678164
1,13,13,-1,6774.155981425066
1,0,13,1,6774.155981425066
2,37,11,1,6777.801186678164
1,38,11,1,6777.801186678164
2,0,5,-1,6779.801186678164
1,19,12,-1,6780.047292582248
1,2,12,1,6780.047292582248
1,1,9,-1,6787.691532662425
1,0,9,1,6787.691532662425
1,1,4,-1,6787.801186678164
2,0,4,-1,6790.801186678164
2,0,4,1,6794.801186678164
2,0,15,1,6797.801186678164
2,0,3,-1,6798.801186678164
2,0,5,1,6802.801186678164
1,0,3,-1,6804.133269326526
1,1,3,1,6804.133269326526
2,0,3,1,6807.133269326526
2,0,6,1,6810.801186678164
1,1,4,1,6815.133269326526
1,3,8,1,6821.801186678164
1,1,7,-1,6822.665577315424
1,0,7,1,6822.665577315424
2,0,9,-1,6825.801186678164
1,1,8,-1,6832.801186678164
2,0,8,1,6835.801186678164
1,20,12,-1,6838.6148148757875
1,2,12,1,6838.6148148757875
1,2,6,-1,6839.373400799983
1,0,6,1,6839.373400799983
2,0,4,1,6841.801186678164
2,0,10,1,6847.801186678164
1,1,14,-1,6849.152217996379
1,0,14,1,6849.152217996379
2,0,6,1,6852.801186678164
2,38,11,1,6855.801186678164
1,1,9,-1,6858.796536047363
1,0,9,1,6858.796536047363
2,0,8,-1,6864.801186678164
1,1,16,-1,6866.89830041573
1,1,16,1,6866.89830041573
1,0,4,-1,6872.379440997981
1,1,4,1,6872.379440997981
1,1,10,-1,6877.491913758751
1,0,10,1,6877.491913758751
2,0,16,1,6880.801186678164
1,1,4,-1,6884.801186678164
2,0,4,1,6885.801186678164
2,0,4,-1,6887.801186678164
2,0,17,1,6888.801186678164
2,0,16,-1,6895.801186678164
1,1,4,-1,6904.884879039174
1,0,4,1,6904.884879039174
1,1,8,1,6905.801186678164
1,2,14,-1,6907.233611568407
1,0,14,1,6907.233611568407
1,1,4,-1,6911.617575346455
1,1,4,1,6911.617575346455
1,0,3,-1,6922.924109686658
1,1,3,1,6922.924109686658
1,0,1,-1,6923.627665238045
1,1,1,1,6923.627665238045
2,1,1,1,6924.627665238045
2,0,9,-1,6926.801186678164
2,0,3,1,6928.924109686658
2,1,1,1,6931.627665238045
1,1,17,-1,6932.001191685099
1,0,17,1,6932.001191685099
1,2,8,-1,6933.801186678164
2,0,8,1,6934.801186678164
2,0,8,-1,6936.801186678164
1,2,4,1,6936.924109686658
2,0,4,-1,6937.924109686658
2,1,1,1,6938.627665238045
1,1,1,-1,6939.1113108906875
1,1,1,1,6939.1113108906875
2,1,1,1,6945.627665238045
2,0,1,-1,6953.1113108906875
1,1,4,-1,6957.801186678164
1,21,12,-1,6960.693699396944
1,2,12,1,6960.693699396944
1,0,3,-1,6970.47297271187
1,1,3,1,6970.47297271187
2,0,17,1,6973.801186678164
1,1,16,-1,6977.6283380992345
1,0,16,1,6977.6283380992345
2,0,3,1,6980.47297271187
2,0,16,-1,6983.6283380992345
1,2,11,-1,6984.206641588486
1,38,11,1,6984.206641588486
2,0,4,-1,6989.47297271187
1,2,17,-1,6995.739461315965
1,0,17,1,6995.739461315965
2,0,3,-1,6996.47297271187
1,1,8,-1,7018.6283380992345
1,0,5,-1,7021.7867330692825
1,1,5,1,7021.7867330692825
2,0,5,1,7027.7867330692825
1,0,9,-1,7037.540346273429
1,1,9,1,7037.540346273429
1,1,8,1,7042.7867330692825
2,0,8,-1,7044.7867330692825
1,2,11,-1,7048.068586768752
1,39,11,1,7048.068586768752
1,2,7,-1,7053.584712889339
1,0,7,1,7053.584712889339
2,0,17,1,7056.6283380992345
2,0,7,-1,7058.584712889339
2,0,17,-1,7060.6283380992345
2,0,11,-1,7089.6283380992345
1,0,4,-1,7096.623985933382
1,3,4,1,7096.623985933382
1,0,3,-1,7097.871722980824
1,1,3,1,7097.871722980824
2,0,10,-1,7098.6283380992345
2,0,3,1,7099.871722980824
2,0,4,1,7102.623985933382
1,1,4,1,7106.871722980824
2,0,4,1,7108.871722980824
1,4,8,-1,7110.6283380992345
2,0,8,1,7111.6283380992345
2,0,9,1,7118.6283380992345
1,2,6,-1,7120.597031061984
1,1,6,1,7120.597031061984
1,1,15,-1,7124.891318632025
1,0,15,1,7124.891318632025
1,3,8,1,7129.871722980824
2,39,11,1,7130.6283380992345
1,40,11,1,7130.6283380992345
1,0,4,-1,7133.893205997237
1,1,4,1,7133.893205997237
1,1,4,-1,7136.462131305849
1,1,4,1,7136.462131305849
2,0,8,-1,7136.871722980824
2,0,4,-1,7139.462131305849
2,0,14,1,7145.6283380992345
2,0,15,1,7151.6283380992345
2,0,6,-1,7151.871722980824
2,0,15,-1,7152.6283380992345
1,0,16,-1,7154.668643210963
1,1,16,1,7154.668643210963
1,0,1,-1,7157.099320564277
1,2,1,1,7157.099320564277
1,2,4,-1,7166.871722980824
1,3,14,-1,7184.464940935865
1,0,14,1,7184.464940935865
1,1,8,-1,7184.6283380992345
1,1,11,-1,7185.885356109612
1,40,11,1,7185.885356109612
2,0,4,-1,7186.871722980824
1,14,13,-1,7192.9402760678995
1,0,13,1,7192.9402760678995
2,0,3,-1,7194.871722980824
2,0,8,-1,7202.6283380992345
1,22,12,-1,7205.8984148039135
1,2,12,1,7205.8984148039135
2,0,16,1,7220.6283380992345
1,1,4,-1,7222.6283380992345
1,1,7,-1,7224.529388288588
1,0,7,1,7224.529388288588
2,0,17,1,7228.6283380992345
2,0,7,1,7237.529388288588
2,0,7,-1,7238.529388288588
2,0,4,-1,7240.6283380992345
1,0,4,-1,7240.773033514208
1,2,4,1,7240.773033514208
2,0,6,-1,7245.529388288588
2,0,11,-1,7255.6283380992345
2,0,4,1,7258.529388288588
1,1,8,-1,7262.134004354888
1,3,8,1,7262.134004354888
1,2,8,-1,7270.6283380992345
1,0,9,-1,7275.610192605963
1,1,9,1,7275.610192605963
1,5,8,1,7278.529388288588
2,0,8,-1,7280.529388288588
1,1,4,-1,7281.491226558963
1,0,4,1,7281.491226558963
2,0,8,1,7287.529388288588
1,1,9,-1,7293.892374137708
1,0,9,1,7293.892374137708
2,0,9,1,7294.529388288588
2,0,5,-1,7296.529388288588
2,0,4,-1,7300.491226558963
2,0,10,1,7301.529388288588
1,0,0,-1,7302.89391120816
1,1,0,1,7302.89391120816
1,1,4,-1,7304.529388288588
2,0,4,-1,7306.529388288588
2,40,11,1,7309.529388288588
1,0,0,-1,7313.669452127028
1,2,0,1,7313.669452127028
2,0,1,-1,7322.529388288588
2,0,14,1,7324.529388288588
1,22,12,-1,7330.129827297661
1,3,12,1,7330.129827297661
1,0,4,-1,7330.718042795502
1,1,4,1,7330.718042795502
2,0,4,1,7332.718042795502
2,0,0,1,7334.529388288588
1,1,17,-1,7335.368903772054
1,0,17,1,7335.368903772054
2,0,16,1,7335.529388288588
1,1,11,-1,7342.8180431335195
1,40,11,1,7342.8180431335195
1,1,6,-1,7345.388768209968
1,1,6,1,7345.388768209968
1,4,14,-1,7346.6148960069695
1,0,14,1,7346.6148960069695
1,0,4,-1,7352.056153408468
1,1,4,1,7352.056153408468
1,3,4,1,7353.529388288588
2,0,6,-1,7364.718042795502
1,2,9,-1,7373.625973211691
1,0,9,1,7373.625973211691
1,1,4,-1,7376.718042795502
2,0,4,-1,7378.718042795502
1,0,8,-1,7378.892451676386
1,1,8,1,7378.892451676386
2,0,11,-1,7380.529388288588
1,1,15,-1,7387.206585828197
1,0,15,1,7387.206585828197
2,0,9,-1,7393.529388288588
2,0,1,-1,7393.718042795502
1,2,17,-1,7395.995767272533
1,0,17,1,7395.995767272533
1,5,14,-1,7397.090340168027
1,0,14,1,7397.090340168027
1,3,8,-1,7401.529388288588
2,40,11,1,7415.529388288588
1,0,11,-1,7420.383489611326
1,41,11,1,7420.383489611326
2,41,11,1,7421.383489611326
2,0,8,-1,7423.529388288588
2,0,5,-1,7439.529388288588
1,0,4,-1,7440.048867543682
1,4,4,1,7440.048867543682
2,0,17,1,7447.383489611326
2,0,17,-1,7450.383489611326
1,0,6,-1,7456.771134343627
1,2,6,1,7456.771134343627
1,0,3,-1,7460.047553940665
1,1,3,1,7460.047553940665
2,0,15,-1,7461.383489611326
2,0,6,1,7467.771134343627
2,0,3,1,7470.047553940665
1,0,8,-1,7472.813449654885
1,2,8,1,7472.813449654885
1,23,12,-1,7475.085149065688
1,3,12,1,7475.085149065688
1,4,8,1,7479.771134343627
1,0,7,-1,7480.745465945252
1,1,7,1,7480.745465945252
2,0,7,-1,7485.745465945252
2,0,7,1,7487.745465945252
2,0,9,-1,7489.383489611326
1,24,12,-1,7494.2152373152085
1,3,12,1,7494.2152373152085
1,5,8,1,7494.745465945252
1,2,8,-1,7496.383489611326
2,0,8,-1,7500.383489611326
2,0,8,1,7504.383489611326
1,0,15,-1,7508.710584860546
1,1,15,1,7508.710584860546
1,0,0,-1,7512.271706667721
1,1,0,1,7512.271706667721
2,41,11,1,7520.383489611326
1,42,11,1,7520.383489611326
1,1,4,-1,7522.383489611326
2,0,0,1,7531.271706667721
2,0,14,1,7536.383489611326
1,15,13,-1,7543.495069440362
1,0,13,1,7543.495069440362
1,1,3,-1,7545.132566967648
1,0,3,1,7545.132566967648
2,0,15,1,7545.383489611326
2,0,16,1,7553.383489611326
1,1,4,-1,7557.329966526507
1,5,4,1,7557.329966526507
2,0,3,-1,7558.271706667721
1,2,4,-1,7563.376428795167
1,5,4,1,7563.376428795167
2,0,1,-1,7570.271706667721
2,0,11,-1,7575.383489611326
2,42,11,1,7575.383489611326
2,42,11,1,7582.383489611326
2,0,4,-1,7586.271706667721
2,42,11,1,7589.383489611326
2,0,3,-1,7595.271706667721
2,42,11,1,7596.383489611326
1,15,13,-1,7602.388986192327
1,1,13,1,7602.388986192327
2,42,11,1,7603.383489611326
1,0,0,-1,7615.954388260059
1,1,0,1,7615.954388260059
1,1,6,-1,7616.505696749654
1,0,6,1,7616.505696749654
1,1,8,-1,7621.492925493782
1,0,8,1,7621.492925493782
1,1,15,-1,7622.470547136734
1,0,15,1,7622.470547136734
1,1,6,-1,7626.394759229401
1,1,6,1,7626.394759229401
2,0,0,1,7629.954388260059
2,0,8,-1,7636.492925493782
2,0,15,1,7639.470547136734
2,0,15,-1,7640.470547136734
2,0,7,-1,7644.492925493782
2,0,3,1,7645.954388260059
2,0,6,-1,7652.492925493782
1,0,9,-1,7653.7486281228175
1,1,9,1,7653.7486281228175
1,1,1,-1,7657.376498478532
1,2,1,1,7657.376498478532
1,25,12,-1,7660.676232311955
1,3,12,1,7660.676232311955
1,1,4,-1,7663.492925493782
2,0,1,-1,7668.376498478532
1,1,8,-1,7671.470547136734
1,0,6,-1,7678.548963085746
1,2,6,1,7678.548963085746
2,0,9,1,7679.470547136734
2,0,6,1,7686.548963085746
2,42,11,1,7691.470547136734
1,43,11,1,7691.470547136734
2,0,4,-1,7694.376498478532
1,2,8,1,7697.548963085746
2,43,11,1,7698.470547136734
2,0,8,-1,7699.548963085746
1,0,0,-1,7702.617589045709
1,1,0,1,7702.617589045709
2,43,11,1,7705.470547136734
1,0,7,-1,7706.122577655705
1,1,7,1,7706.122577655705
1,0,3,-1,7708.175781360829
1,1,3,1,7708.175781360829
2,43,11,1,7712.470547136734
1,0,17,-1,7715.073450632151
1,1,17,1,7715.073450632151
1,0,8,-1,7715.114943931484
1,3,8,1,7715.114943931484
2,0,0,1,7715.376498478532
1,6,14,-1,7719.1951834935935
1,0,14,1,7719.1951834935935
1,0,4,-1,7719.370660030747
1,6,4,1,7719.370660030747
2,43,11,1,7719.470547136734
1,1,7,-1,7720.995408195746
1,1,7,1,7720.995408195746
2,0,3,1,7733.376498478532
1,1,9,-1,7733.843067088115
1,0,9,1,7733.843067088115
2,0,7,1,7734.548963085746
1,7,4,1,7740.376498478532
1,4,8,1,7741.548963085746
2,0,17,1,7747.470547136734
1,0,7,-1,7749.466217789136
1,1,7,1,7749.466217789136
2,0,7,-1,7749.548963085746
1,0,0,-1,7757.37749831544
1,1,0,1,7757.37749831544
1,0,8,-1,7775.3612095489525
1,5,8,1,7775.3612095489525
2,0,0,1,7775.37749831544
1,1,4,-1,7779.783334861202
1,7,4,1,7779.783334861202
1,7,14,-1,7785.135600094092
1,0,14,1,7785.135600094092
2,0,1,1,7787.37749831544
2,0,9,-1,7794.470547136734
1,16,13,-1,7795.156468151834
1,1,13,1,7795.156468151834
1,1,8,-1,7801.470547136734
1,8,4,1,7804.37749831544
2,0,4,-1,7805.37749831544
2,0,8,1,7807.470547136734
1,1,15,-1,7813.3446990324965
1,0,15,1,7813.3446990324965
2,0,4,1,7815.37749831544
2,0,9,1,7816.470547136734
2,0,1,-1,7821.37749831544
2,0,10,1,7824.470547136734
2,43,11,1,7832.470547136734
1,45,11,1,7832.470547136734
1,7,8,1,7836.37749831544
1,8,14,-1,7837.632060872609
1,0,14,1,7837.632060872609
2,0,8,-1,7838.37749831544
1,0,7,-1,7849.798010246728
1,2,7,1,7849.798010246728
1,0,4,-1,7849.945389632339
1,1,4,1,7849.945389632339
1,0,0,-1,7855.5624814220355
1,1,0,1,7855.5624814220355
1,1,4,-1,7857.37749831544
2,0,4,1,7858.37749831544
2,0,8,1,7860.37749831544
2,0,0,1,7861.5624814220355
2,0,9,1,7867.37749831544
1,1,16,-1,7867.694975490533
1,0,16,1,7867.694975490533
2,0,6,1,7869.37749831544
1,1,17,-1,7877.587251899836
1,0,17,1,7877.587251899836
2,0,7,1,7878.37749831544
2,45,11,1,7879.37749831544
1,47,11,1,7879.37749831544
1,9,14,-1,7880.228005253103
1,0,14,1,7880.228005253103
1,2,8,1,7885.37749831544
1,1,5,-1,7888.42376076191
1,0,5,1,7888.42376076191
1,0,8,-1,7892.196885663491
1,3,8,1,7892.196885663491
2,0,14,1,7894.37749831544
2,0,15,1,7902.37749831544
2,0,5,-1,7903.42376076191
1,26,12,-1,7904.56246108596
1,3,12,1,7904.56246108596
2,0,17,1,7914.37749831544
1,1,8,-1,7918.825070368525
1,3,8,1,7918.825070368525
1,0,3,-1,7920.075580782646
1,1,3,1,7920.075580782646
1,1,8,-1,7924.415673883643
1,4,8,1,7924.415673883643
2,0,3,-1,7925.075580782646
1,1,9,-1,7926.236716301196
1,0,9,1,7926.236716301196
2,0,3,1,7927.075580782646
1,1,4,-1,7931.464044806485
1,1,4,1,7931.464044806485
2,0,8,-1,7936.825070368525
1,5,18,-1,7940.689185567245
1,0,18,1,7940.689185567245
1,2,4,-1,7956.825070368525
2,0,4,-1,7959.825070368525
2,0,9,-1,7964.236716301196
2,0,3,-1,7966.825070368525
1,1,16,-1,7976.9949172647075
1,1,16,1,7976.9949172647075
2,0,8,1,7977.236716301196
2,0,1,-1,7977.825070368525
1,1,7,-1,7985.831520911453
1,0,7,1,7985.831520911453
1,2,15,-1,7987.133444647419
1,0,15,1,7987.133444647419
2,47,11,1,7993.236716301196
1,48,11,1,7993.236716301196
1,0,4,-1,7993.298062509668
1,2,4,1,7993.298062509668
2,0,7,1,7998.831520911453
1,0,8,-1,7999.514712844887
1,1,8,1,7999.514712844887
2,0,7,-1,7999.831520911453
1,2,16,-1,8004.746984304665
1,1,16,1,8004.746984304665
2,0,15,1,8012.236716301196
1,1,4,-1,8014.831520911453
1,6,18,-1,8016.693601383738
1,0,18,1,8016.693601383738
1,9,14,-1,8016.88878417807
1,1,14,1,8016.88878417807
2,0,4,1,8017.831520911453
2,0,5,1,8025.831520911453
2,0,17,1,8026.236716301196
1,1,11,-1,8027.296925298498
1,48,11,1,8027.296925298498
1,0,3,-1,8027.995188494444
1,1,3,1,8027.995188494444
2,0,4,-1,8029.831520911453
1,27,12,-1,8031.188019624365
1,3,12,1,8031.188019624365
2,0,3,-1,8036.831520911453
1,1,8,-1,8038.853678812352
1,1,8,1,8038.853678812352
2,0,18,-1,8039.236716301196
1,1,8,-1,8039.860016870496
1,2,8,1,8039.860016870496
1,1,6,-1,8040.098648102495
1,0,6,1,8040.098648102495
1,3,8,1,8040.831520911453
1,27,12,-1,8042.293556807437
1,4,12,1,8042.293556807437
1,0,0,-1,8048.71468168562
1,1,0,1,8048.71468168562
2,0,16,-1,8053.236716301196
1,1,8,-1,8053.543121074895
1,4,8,1,8053.543121074895
2,0,8,-1,8056.543121074895
2,0,0,1,8062.71468168562
2,0,15,-1,8063.236716301196
1,1,4,-1,8075.543121074895
1,1,4,1,8081.71468168562
2,0,11,-1,8082.236716301196
2,0,4,-1,8083.71468168562
2,0,4,1,8083.71468168562
2,0,10,-1,8091.236716301196
2,0,1,-1,8099.71468168562
1,1,16,-1,8100.391611129552
1,1,16,1,8100.391611129552
1,5,8,1,8102.71468168562
1,6,8,-1,8104.236716301196
2,0,8,1,8114.236716301196
2,0,8,-1,8115.236716301196
1,0,7,-1,8116.408160412204
1,1,7,1,8116.408160412204
1,1,18,-1,8116.623056965078
1,0,18,1,8116.623056965078
1,28,12,-1,8117.130192952122
1,4,12,1,8117.130192952122
2,0,9,1,8121.236716301196
2,0,6,-1,8128.236716301196
2,48,11,1,8133.236716301196
1,3,4,-1,8145.236716301196
1,1,5,-1,8146.902961869899
1,0,5,1,8146.902961869899
1,17,13,-1,8147.514212146161
1,1,13,1,8147.514212146161
2,0,14,1,8149.236716301196
1,3,4,-1,8151.9247585371095
1,1,4,1,8151.9247585371095
1,28,12,-1,8152.799424525465
1,5,12,1,8152.799424525465
1,1,11,-1,8156.026784235846
1,48,11,1,8156.026784235846
2,0,15,1,8158.236716301196
2,0,7,1,8161.236716301196
2,0,4,-1,8163.236716301196
1,1,10,-1,8165.545740576737
1,0,10,1,8165.545740576737
1,1,8,1,8168.236716301196
2,0,3,-1,8170.236716301196
2,0,18,-1,8175.236716301196
2,0,1,-1,8182.236716301196
2,0,5,-1,8183.236716301196
1,0,8,-1,8195.323976397305
1,2,8,1,8195.323976397305
1,0,4,-1,8202.406867375306
1,2,4,1,8202.406867375306
1,0,3,-1,8203.03730071245
1,2,3,1,8203.03730071245
2,0,4,1,8206.406867375306
2,0,10,-1,8211.236716301195
2,0,3,1,8219.03730071245
